Graph,True,CDC,MachineL,Autocorrelation,Trend,Variability,PointsA,PointsB,EffectSize,Expert,Decision
719,1,0,0,0.2,0,0.1,5,5,1,D,0
719,1,0,0,0.2,0,0.1,5,5,1,E,0
720,0,0,0,0,30,0.1,3,5,0,A,1
720,0,0,0,0,30,0.1,3,5,0,B,0
720,0,0,0,0,30,0.1,3,5,0,C,0
720,0,0,0,0,30,0.1,3,5,0,D,0
720,0,0,0,0,30,0.1,3,5,0,E,0
721,1,1,1,0,30,0.25,5,10,4,A,1
721,1,1,1,0,30,0.25,5,10,4,B,1
721,1,1,1,0,30,0.25,5,10,4,C,1
721,1,1,1,0,30,0.25,5,10,4,D,1
721,1,1,1,0,30,0.25,5,10,4,E,1
722,0,1,1,0.2,0,0.25,5,5,0,A,1
722,0,1,1,0.2,0,0.25,5,5,0,B,0
722,0,1,1,0.2,0,0.25,5,5,0,C,0
722,0,1,1,0.2,0,0.25,5,5,0,D,1
722,0,1,1,0.2,0,0.25,5,5,0,E,1
723,1,1,1,0,0,0.25,5,5,5,A,1
723,1,1,1,0,0,0.25,5,5,5,B,0
723,1,1,1,0,0,0.25,5,5,5,C,0
723,1,1,1,0,0,0.25,5,5,5,D,1
723,1,1,1,0,0,0.25,5,5,5,E,1
724,1,0,1,0,0,0.1,3,5,4,A,1
724,1,0,1,0,0,0.1,3,5,4,B,0
724,1,0,1,0,0,0.1,3,5,4,C,0
724,1,0,1,0,0,0.1,3,5,4,D,0
724,1,0,1,0,0,0.1,3,5,4,E,0
725,1,1,1,0.2,0,0.1,5,10,1,A,0
725,1,1,1,0.2,0,0.1,5,10,1,B,0
725,1,1,1,0.2,0,0.1,5,10,1,C,0
725,1,1,1,0.2,0,0.1,5,10,1,D,0
725,1,1,1,0.2,0,0.1,5,10,1,E,1
726,0,1,0,0,30,0.25,5,5,0,A,0
726,0,1,0,0,30,0.25,5,5,0,B,0
726,0,1,0,0,30,0.25,5,5,0,C,0
726,0,1,0,0,30,0.25,5,5,0,D,0
726,0,1,0,0,30,0.25,5,5,0,E,1
727,1,0,1,0,30,0.25,3,5,2,A,1
727,1,0,1,0,30,0.25,3,5,2,B,1
727,1,0,1,0,30,0.25,3,5,2,C,0
727,1,0,1,0,30,0.25,3,5,2,D,1
727,1,0,1,0,30,0.25,3,5,2,E,1
728,1,1,0,0.2,30,0.1,5,10,1,A,1
728,1,1,0,0.2,30,0.1,5,10,1,B,0
728,1,1,0,0.2,30,0.1,5,10,1,C,0
728,1,1,0,0.2,30,0.1,5,10,1,D,0
728,1,1,0,0.2,30,0.1,5,10,1,E,0
729,1,1,1,0.2,30,0.1,5,10,5,A,1
729,1,1,1,0.2,30,0.1,5,10,5,B,0
729,1,1,1,0.2,30,0.1,5,10,5,C,0
729,1,1,1,0.2,30,0.1,5,10,5,D,0
729,1,1,1,0.2,30,0.1,5,10,5,E,1
730,0,0,0,0.2,0,0.25,5,5,0,A,0
730,0,0,0,0.2,0,0.25,5,5,0,B,0
730,0,0,0,0.2,0,0.25,5,5,0,C,0
730,0,0,0,0.2,0,0.25,5,5,0,D,0
730,0,0,0,0.2,0,0.25,5,5,0,E,0
731,0,0,0,0,0,0.25,3,5,0,A,0
731,0,0,0,0,0,0.25,3,5,0,B,0
731,0,0,0,0,0,0.25,3,5,0,C,0
731,0,0,0,0,0,0.25,3,5,0,D,0
731,0,0,0,0,0,0.25,3,5,0,E,0
732,1,1,1,0,30,0.25,5,10,5,A,1
732,1,1,1,0,30,0.25,5,10,5,B,1
732,1,1,1,0,30,0.25,5,10,5,C,1
732,1,1,1,0,30,0.25,5,10,5,D,1
732,1,1,1,0,30,0.25,5,10,5,E,1
733,0,0,0,0,30,0.1,3,5,0,A,0
733,0,0,0,0,30,0.1,3,5,0,B,0
733,0,0,0,0,30,0.1,3,5,0,C,0
733,0,0,0,0,30,0.1,3,5,0,D,0
733,0,0,0,0,30,0.1,3,5,0,E,0
734,1,1,1,0.2,30,0.25,3,10,5,A,0
734,1,1,1,0.2,30,0.25,3,10,5,B,1
734,1,1,1,0.2,30,0.25,3,10,5,C,1
734,1,1,1,0.2,30,0.25,3,10,5,D,1
734,1,1,1,0.2,30,0.25,3,10,5,E,1
735,1,1,1,0,0,0.1,5,10,3,A,0
735,1,1,1,0,0,0.1,5,10,3,B,0
735,1,1,1,0,0,0.1,5,10,3,C,0
735,1,1,1,0,0,0.1,5,10,3,D,0
735,1,1,1,0,0,0.1,5,10,3,E,1
736,1,1,1,0,30,0.1,5,5,2,A,1
736,1,1,1,0,30,0.1,5,5,2,B,1
736,1,1,1,0,30,0.1,5,5,2,C,0
736,1,1,1,0,30,0.1,5,5,2,D,1
736,1,1,1,0,30,0.1,5,5,2,E,1
737,0,0,0,0.2,0,0.1,5,5,0,A,0
737,0,0,0,0.2,0,0.1,5,5,0,B,0
737,0,0,0,0.2,0,0.1,5,5,0,C,0
737,0,0,0,0.2,0,0.1,5,5,0,D,0
737,0,0,0,0.2,0,0.1,5,5,0,E,0
738,1,1,1,0,30,0.1,5,5,4,A,1
738,1,1,1,0,30,0.1,5,5,4,B,1
738,1,1,1,0,30,0.1,5,5,4,C,1
738,1,1,1,0,30,0.1,5,5,4,D,1
738,1,1,1,0,30,0.1,5,5,4,E,1
739,1,1,1,0.2,30,0.25,5,5,2,A,1
739,1,1,1,0.2,30,0.25,5,5,2,B,1
739,1,1,1,0.2,30,0.25,5,5,2,C,1
739,1,1,1,0.2,30,0.25,5,5,2,D,1
739,1,1,1,0.2,30,0.25,5,5,2,E,1
740,1,1,1,0.2,30,0.1,3,10,5,A,1
740,1,1,1,0.2,30,0.1,3,10,5,B,1
740,1,1,1,0.2,30,0.1,3,10,5,C,1
740,1,1,1,0.2,30,0.1,3,10,5,D,1
740,1,1,1,0.2,30,0.1,3,10,5,E,1
741,0,0,0,0,0,0.25,3,10,0,A,0
741,0,0,0,0,0,0.25,3,10,0,B,0
741,0,0,0,0,0,0.25,3,10,0,C,0
741,0,0,0,0,0,0.25,3,10,0,D,0
741,0,0,0,0,0,0.25,3,10,0,E,0
742,1,1,1,0.2,30,0.1,5,5,4,A,1
742,1,1,1,0.2,30,0.1,5,5,4,B,1
742,1,1,1,0.2,30,0.1,5,5,4,C,1
742,1,1,1,0.2,30,0.1,5,5,4,D,1
742,1,1,1,0.2,30,0.1,5,5,4,E,1
743,1,0,1,0,30,0.25,3,5,1,A,1
743,1,0,1,0,30,0.25,3,5,1,B,0
743,1,0,1,0,30,0.25,3,5,1,C,1
743,1,0,1,0,30,0.25,3,5,1,D,1
743,1,0,1,0,30,0.25,3,5,1,E,0
744,1,1,1,0.2,0,0.1,3,10,2,A,1
744,1,1,1,0.2,0,0.1,3,10,2,B,0
744,1,1,1,0.2,0,0.1,3,10,2,C,0
744,1,1,1,0.2,0,0.1,3,10,2,D,0
744,1,1,1,0.2,0,0.1,3,10,2,E,1
745,1,1,1,0.2,0,0.25,5,10,3,A,1
745,1,1,1,0.2,0,0.25,5,10,3,B,1
745,1,1,1,0.2,0,0.25,5,10,3,C,1
745,1,1,1,0.2,0,0.25,5,10,3,D,1
745,1,1,1,0.2,0,0.25,5,10,3,E,1
746,0,0,0,0,0,0.25,3,10,0,A,0
746,0,0,0,0,0,0.25,3,10,0,B,0
746,0,0,0,0,0,0.25,3,10,0,C,0
746,0,0,0,0,0,0.25,3,10,0,D,0
746,0,0,0,0,0,0.25,3,10,0,E,0
747,0,1,0,0.2,30,0.1,3,5,0,A,1
747,0,1,0,0.2,30,0.1,3,5,0,B,0
747,0,1,0,0.2,30,0.1,3,5,0,C,0
747,0,1,0,0.2,30,0.1,3,5,0,D,1
747,0,1,0,0.2,30,0.1,3,5,0,E,0
748,1,1,1,0.2,0,0.1,3,5,3,A,0
748,1,1,1,0.2,0,0.1,3,5,3,B,0
748,1,1,1,0.2,0,0.1,3,5,3,C,0
748,1,1,1,0.2,0,0.1,3,5,3,D,0
748,1,1,1,0.2,0,0.1,3,5,3,E,1
749,1,1,1,0.2,0,0.25,3,5,2,A,1
749,1,1,1,0.2,0,0.25,3,5,2,B,0
749,1,1,1,0.2,0,0.25,3,5,2,C,1
749,1,1,1,0.2,0,0.25,3,5,2,D,1
749,1,1,1,0.2,0,0.25,3,5,2,E,1
750,1,1,1,0.2,30,0.1,5,10,5,A,1
750,1,1,1,0.2,30,0.1,5,10,5,B,0
750,1,1,1,0.2,30,0.1,5,10,5,C,0
750,1,1,1,0.2,30,0.1,5,10,5,D,0
750,1,1,1,0.2,30,0.1,5,10,5,E,0
751,1,1,1,0,0,0.25,3,5,3,A,1
751,1,1,1,0,0,0.25,3,5,3,B,1
751,1,1,1,0,0,0.25,3,5,3,C,1
751,1,1,1,0,0,0.25,3,5,3,D,1
751,1,1,1,0,0,0.25,3,5,3,E,1
752,0,0,0,0.2,0,0.1,3,10,0,A,0
752,0,0,0,0.2,0,0.1,3,10,0,B,0
752,0,0,0,0.2,0,0.1,3,10,0,C,0
752,0,0,0,0.2,0,0.1,3,10,0,D,0
752,0,0,0,0.2,0,0.1,3,10,0,E,0
753,1,1,0,0.2,30,0.25,3,10,2,A,1
753,1,1,0,0.2,30,0.25,3,10,2,B,1
753,1,1,0,0.2,30,0.25,3,10,2,C,1
753,1,1,0,0.2,30,0.25,3,10,2,D,1
753,1,1,0,0.2,30,0.25,3,10,2,E,1
754,0,0,0,0,30,0.25,5,5,0,A,1
754,0,0,0,0,30,0.25,5,5,0,B,0
754,0,0,0,0,30,0.25,5,5,0,C,0
754,0,0,0,0,30,0.25,5,5,0,D,0
754,0,0,0,0,30,0.25,5,5,0,E,0
755,1,1,1,0.2,30,0.1,5,10,5,A,1
755,1,1,1,0.2,30,0.1,5,10,5,B,1
755,1,1,1,0.2,30,0.1,5,10,5,C,1
755,1,1,1,0.2,30,0.1,5,10,5,D,1
755,1,1,1,0.2,30,0.1,5,10,5,E,1
756,0,0,0,0,0,0.25,3,10,0,A,0
756,0,0,0,0,0,0.25,3,10,0,B,0
756,0,0,0,0,0,0.25,3,10,0,C,0
756,0,0,0,0,0,0.25,3,10,0,D,0
756,0,0,0,0,0,0.25,3,10,0,E,0
757,1,1,1,0.2,30,0.1,5,5,5,A,1
757,1,1,1,0.2,30,0.1,5,5,5,B,0
757,1,1,1,0.2,30,0.1,5,5,5,C,1
757,1,1,1,0.2,30,0.1,5,5,5,D,1
757,1,1,1,0.2,30,0.1,5,5,5,E,1
758,1,0,1,0.2,0,0.1,3,5,2,A,1
758,1,0,1,0.2,0,0.1,3,5,2,B,0
758,1,0,1,0.2,0,0.1,3,5,2,C,0
758,1,0,1,0.2,0,0.1,3,5,2,D,1
758,1,0,1,0.2,0,0.1,3,5,2,E,1
759,1,0,1,0.2,0,0.1,3,5,4,A,1
759,1,0,1,0.2,0,0.1,3,5,4,B,0
759,1,0,1,0.2,0,0.1,3,5,4,C,1
759,1,0,1,0.2,0,0.1,3,5,4,D,1
759,1,0,1,0.2,0,0.1,3,5,4,E,0
760,1,1,1,0,0,0.25,5,5,1,A,1
760,1,1,1,0,0,0.25,5,5,1,B,0
760,1,1,1,0,0,0.25,5,5,1,C,0
760,1,1,1,0,0,0.25,5,5,1,D,1
760,1,1,1,0,0,0.25,5,5,1,E,1
761,0,0,0,0,0,0.25,3,10,0,A,0
761,0,0,0,0,0,0.25,3,10,0,B,0
761,0,0,0,0,0,0.25,3,10,0,C,0
761,0,0,0,0,0,0.25,3,10,0,D,0
761,0,0,0,0,0,0.25,3,10,0,E,0
762,1,0,1,0,30,0.25,3,10,4,A,1
762,1,0,1,0,30,0.25,3,10,4,B,0
762,1,0,1,0,30,0.25,3,10,4,C,0
762,1,0,1,0,30,0.25,3,10,4,D,1
762,1,0,1,0,30,0.25,3,10,4,E,0
763,1,0,0,0.2,0,0.1,3,10,1,A,0
763,1,0,0,0.2,0,0.1,3,10,1,B,0
763,1,0,0,0.2,0,0.1,3,10,1,C,0
763,1,0,0,0.2,0,0.1,3,10,1,D,0
763,1,0,0,0.2,0,0.1,3,10,1,E,0
764,1,1,1,0,30,0.1,5,10,5,A,1
764,1,1,1,0,30,0.1,5,10,5,B,0
764,1,1,1,0,30,0.1,5,10,5,C,0
764,1,1,1,0,30,0.1,5,10,5,D,0
764,1,1,1,0,30,0.1,5,10,5,E,1
765,1,1,1,0.2,30,0.25,5,5,3,A,1
765,1,1,1,0.2,30,0.25,5,5,3,B,1
765,1,1,1,0.2,30,0.25,5,5,3,C,1
765,1,1,1,0.2,30,0.25,5,5,3,D,1
765,1,1,1,0.2,30,0.25,5,5,3,E,1
766,1,1,1,0,30,0.25,3,5,1,A,1
766,1,1,1,0,30,0.25,3,5,1,B,1
766,1,1,1,0,30,0.25,3,5,1,C,1
766,1,1,1,0,30,0.25,3,5,1,D,1
766,1,1,1,0,30,0.25,3,5,1,E,1
767,1,1,1,0,30,0.25,5,5,5,A,1
767,1,1,1,0,30,0.25,5,5,5,B,1
767,1,1,1,0,30,0.25,5,5,5,C,1
767,1,1,1,0,30,0.25,5,5,5,D,1
767,1,1,1,0,30,0.25,5,5,5,E,1
768,1,0,1,0.2,30,0.25,3,5,2,A,1
768,1,0,1,0.2,30,0.25,3,5,2,B,0
768,1,0,1,0.2,30,0.25,3,5,2,C,0
768,1,0,1,0.2,30,0.25,3,5,2,D,1
768,1,0,1,0.2,30,0.25,3,5,2,E,0
769,1,1,1,0.2,30,0.1,3,5,4,A,1
769,1,1,1,0.2,30,0.1,3,5,4,B,1
769,1,1,1,0.2,30,0.1,3,5,4,C,1
769,1,1,1,0.2,30,0.1,3,5,4,D,1
769,1,1,1,0.2,30,0.1,3,5,4,E,0
770,0,0,1,0,30,0.25,5,10,0,A,1
770,0,0,1,0,30,0.25,5,10,0,B,0
770,0,0,1,0,30,0.25,5,10,0,C,1
770,0,0,1,0,30,0.25,5,10,0,D,1
770,0,0,1,0,30,0.25,5,10,0,E,1
771,0,0,0,0,0,0.25,5,5,0,A,0
771,0,0,0,0,0,0.25,5,5,0,B,0
771,0,0,0,0,0,0.25,5,5,0,C,0
771,0,0,0,0,0,0.25,5,5,0,D,0
771,0,0,0,0,0,0.25,5,5,0,E,0
772,1,1,0,0,0,0.25,3,5,2,A,1
772,1,1,0,0,0,0.25,3,5,2,B,1
772,1,1,0,0,0,0.25,3,5,2,C,0
772,1,1,0,0,0,0.25,3,5,2,D,1
772,1,1,0,0,0,0.25,3,5,2,E,0
773,0,1,1,0.2,30,0.1,5,5,0,A,1
773,0,1,1,0.2,30,0.1,5,5,0,B,1
773,0,1,1,0.2,30,0.1,5,5,0,C,0
773,0,1,1,0.2,30,0.1,5,5,0,D,0
773,0,1,1,0.2,30,0.1,5,5,0,E,1
774,1,1,1,0,30,0.25,5,10,2,A,1
774,1,1,1,0,30,0.25,5,10,2,B,0
774,1,1,1,0,30,0.25,5,10,2,C,0
774,1,1,1,0,30,0.25,5,10,2,D,0
774,1,1,1,0,30,0.25,5,10,2,E,1
775,1,1,1,0.2,0,0.25,3,5,4,A,1
775,1,1,1,0.2,0,0.25,3,5,4,B,1
775,1,1,1,0.2,0,0.25,3,5,4,C,1
775,1,1,1,0.2,0,0.25,3,5,4,D,1
775,1,1,1,0.2,0,0.25,3,5,4,E,1
776,1,0,0,0.2,30,0.1,3,5,1,A,0
776,1,0,0,0.2,30,0.1,3,5,1,B,0
776,1,0,0,0.2,30,0.1,3,5,1,C,0
776,1,0,0,0.2,30,0.1,3,5,1,D,0
776,1,0,0,0.2,30,0.1,3,5,1,E,0
777,1,1,1,0,30,0.1,3,5,4,A,1
777,1,1,1,0,30,0.1,3,5,4,B,1
777,1,1,1,0,30,0.1,3,5,4,C,1
777,1,1,1,0,30,0.1,3,5,4,D,1
777,1,1,1,0,30,0.1,3,5,4,E,1
778,0,0,0,0.2,0,0.25,5,5,0,A,0
778,0,0,0,0.2,0,0.25,5,5,0,B,0
778,0,0,0,0.2,0,0.25,5,5,0,C,0
778,0,0,0,0.2,0,0.25,5,5,0,D,0
778,0,0,0,0.2,0,0.25,5,5,0,E,0
779,1,1,1,0,30,0.25,3,10,3,A,1
779,1,1,1,0,30,0.25,3,10,3,B,1
779,1,1,1,0,30,0.25,3,10,3,C,1
779,1,1,1,0,30,0.25,3,10,3,D,1
779,1,1,1,0,30,0.25,3,10,3,E,1
780,1,1,1,0,0,0.25,5,5,4,A,1
780,1,1,1,0,0,0.25,5,5,4,B,1
780,1,1,1,0,0,0.25,5,5,4,C,0
780,1,1,1,0,0,0.25,5,5,4,D,1
780,1,1,1,0,0,0.25,5,5,4,E,1
781,1,1,1,0,0,0.25,3,10,3,A,1
781,1,1,1,0,0,0.25,3,10,3,B,1
781,1,1,1,0,0,0.25,3,10,3,C,1
781,1,1,1,0,0,0.25,3,10,3,D,1
781,1,1,1,0,0,0.25,3,10,3,E,1
782,1,1,1,0.2,0,0.1,5,10,3,A,1
782,1,1,1,0.2,0,0.1,5,10,3,B,1
782,1,1,1,0.2,0,0.1,5,10,3,C,1
782,1,1,1,0.2,0,0.1,5,10,3,D,1
782,1,1,1,0.2,0,0.1,5,10,3,E,1
783,1,1,0,0.2,30,0.1,3,5,2,A,1
783,1,1,0,0.2,30,0.1,3,5,2,B,0
783,1,1,0,0.2,30,0.1,3,5,2,C,0
783,1,1,0,0.2,30,0.1,3,5,2,D,1
783,1,1,0,0.2,30,0.1,3,5,2,E,1
784,1,1,1,0.2,0,0.25,5,10,2,A,1
784,1,1,1,0.2,0,0.25,5,10,2,B,1
784,1,1,1,0.2,0,0.25,5,10,2,C,1
784,1,1,1,0.2,0,0.25,5,10,2,D,1
784,1,1,1,0.2,0,0.25,5,10,2,E,1
785,1,0,1,0.2,0,0.25,3,5,2,A,1
785,1,0,1,0.2,0,0.25,3,5,2,B,1
785,1,0,1,0.2,0,0.25,3,5,2,C,1
785,1,0,1,0.2,0,0.25,3,5,2,D,1
785,1,0,1,0.2,0,0.25,3,5,2,E,0
786,1,1,1,0.2,0,0.1,5,10,1,A,0
786,1,1,1,0.2,0,0.1,5,10,1,B,0
786,1,1,1,0.2,0,0.1,5,10,1,C,0
786,1,1,1,0.2,0,0.1,5,10,1,D,0
786,1,1,1,0.2,0,0.1,5,10,1,E,1
787,0,0,1,0.2,30,0.25,3,10,0,A,1
787,0,0,1,0.2,30,0.25,3,10,0,B,1
787,0,0,1,0.2,30,0.25,3,10,0,C,1
787,0,0,1,0.2,30,0.25,3,10,0,D,1
787,0,0,1,0.2,30,0.25,3,10,0,E,1
788,0,0,0,0,0,0.1,3,5,0,A,0
788,0,0,0,0,0,0.1,3,5,0,B,0
788,0,0,0,0,0,0.1,3,5,0,C,0
788,0,0,0,0,0,0.1,3,5,0,D,0
788,0,0,0,0,0,0.1,3,5,0,E,0
789,0,0,0,0.2,30,0.25,5,10,0,A,1
789,0,0,0,0.2,30,0.25,5,10,0,B,0
789,0,0,0,0.2,30,0.25,5,10,0,C,0
789,0,0,0,0.2,30,0.25,5,10,0,D,0
789,0,0,0,0.2,30,0.25,5,10,0,E,0
790,1,1,1,0,0,0.1,3,10,3,A,0
790,1,1,1,0,0,0.1,3,10,3,B,0
790,1,1,1,0,0,0.1,3,10,3,C,0
790,1,1,1,0,0,0.1,3,10,3,D,0
790,1,1,1,0,0,0.1,3,10,3,E,1
791,1,1,1,0,30,0.1,3,5,3,A,1
791,1,1,1,0,30,0.1,3,5,3,B,1
791,1,1,1,0,30,0.1,3,5,3,C,0
791,1,1,1,0,30,0.1,3,5,3,D,1
791,1,1,1,0,30,0.1,3,5,3,E,0
792,1,1,1,0,0,0.1,5,5,4,A,1
792,1,1,1,0,0,0.1,5,5,4,B,0
792,1,1,1,0,0,0.1,5,5,4,C,0
792,1,1,1,0,0,0.1,5,5,4,D,0
792,1,1,1,0,0,0.1,5,5,4,E,1
793,1,1,1,0,0,0.1,5,10,5,A,1
793,1,1,1,0,0,0.1,5,10,5,B,0
793,1,1,1,0,0,0.1,5,10,5,C,1
793,1,1,1,0,0,0.1,5,10,5,D,1
793,1,1,1,0,0,0.1,5,10,5,E,1
794,1,1,1,0,0,0.1,3,5,4,A,1
794,1,1,1,0,0,0.1,3,5,4,B,1
794,1,1,1,0,0,0.1,3,5,4,C,1
794,1,1,1,0,0,0.1,3,5,4,D,1
794,1,1,1,0,0,0.1,3,5,4,E,1
795,0,0,0,0.2,0,0.1,3,5,0,A,0
795,0,0,0,0.2,0,0.1,3,5,0,B,0
795,0,0,0,0.2,0,0.1,3,5,0,C,0
795,0,0,0,0.2,0,0.1,3,5,0,D,0
795,0,0,0,0.2,0,0.1,3,5,0,E,0
796,1,1,1,0.2,30,0.1,5,5,3,A,1
796,1,1,1,0.2,30,0.1,5,5,3,B,1
796,1,1,1,0.2,30,0.1,5,5,3,C,1
796,1,1,1,0.2,30,0.1,5,5,3,D,1
796,1,1,1,0.2,30,0.1,5,5,3,E,0
797,0,0,0,0,0,0.25,3,10,0,A,0
797,0,0,0,0,0,0.25,3,10,0,B,0
797,0,0,0,0,0,0.25,3,10,0,C,0
797,0,0,0,0,0,0.25,3,10,0,D,0
797,0,0,0,0,0,0.25,3,10,0,E,0
798,1,1,1,0,0,0.25,5,10,4,A,1
798,1,1,1,0,0,0.25,5,10,4,B,1
798,1,1,1,0,0,0.25,5,10,4,C,1
798,1,1,1,0,0,0.25,5,10,4,D,1
798,1,1,1,0,0,0.25,5,10,4,E,1
799,0,0,0,0.2,30,0.25,3,5,0,A,1
799,0,0,0,0.2,30,0.25,3,5,0,B,0
799,0,0,0,0.2,30,0.25,3,5,0,C,0
799,0,0,0,0.2,30,0.25,3,5,0,D,0
799,0,0,0,0.2,30,0.25,3,5,0,E,0
800,0,0,0,0,30,0.25,5,5,0,A,1
800,0,0,0,0,30,0.25,5,5,0,B,0
800,0,0,0,0,30,0.25,5,5,0,C,0
800,0,0,0,0,30,0.25,5,5,0,D,1
800,0,0,0,0,30,0.25,5,5,0,E,0
801,0,0,0,0.2,30,0.25,5,5,0,A,0
801,0,0,0,0.2,30,0.25,5,5,0,B,0
801,0,0,0,0.2,30,0.25,5,5,0,C,0
801,0,0,0,0.2,30,0.25,5,5,0,D,0
801,0,0,0,0.2,30,0.25,5,5,0,E,0
802,1,1,1,0,30,0.25,3,10,2,A,1
802,1,1,1,0,30,0.25,3,10,2,B,1
802,1,1,1,0,30,0.25,3,10,2,C,1
802,1,1,1,0,30,0.25,3,10,2,D,1
802,1,1,1,0,30,0.25,3,10,2,E,1
803,1,0,0,0.2,0,0.1,3,5,2,A,0
803,1,0,0,0.2,0,0.1,3,5,2,B,0
803,1,0,0,0.2,0,0.1,3,5,2,C,0
803,1,0,0,0.2,0,0.1,3,5,2,D,0
803,1,0,0,0.2,0,0.1,3,5,2,E,0
804,1,0,0,0,30,0.25,3,10,1,A,1
804,1,0,0,0,30,0.25,3,10,1,B,0
804,1,0,0,0,30,0.25,3,10,1,C,0
804,1,0,0,0,30,0.25,3,10,1,D,0
804,1,0,0,0,30,0.25,3,10,1,E,0
805,0,0,1,0.2,30,0.25,5,10,0,A,1
805,0,0,1,0.2,30,0.25,5,10,0,B,0
805,0,0,1,0.2,30,0.25,5,10,0,C,0
805,0,0,1,0.2,30,0.25,5,10,0,D,1
805,0,0,1,0.2,30,0.25,5,10,0,E,0
806,0,0,0,0.2,0,0.1,3,10,0,A,0
806,0,0,0,0.2,0,0.1,3,10,0,B,0
806,0,0,0,0.2,0,0.1,3,10,0,C,0
806,0,0,0,0.2,0,0.1,3,10,0,D,0
806,0,0,0,0.2,0,0.1,3,10,0,E,0
807,1,1,1,0,30,0.25,5,10,3,A,1
807,1,1,1,0,30,0.25,5,10,3,B,1
807,1,1,1,0,30,0.25,5,10,3,C,1
807,1,1,1,0,30,0.25,5,10,3,D,1
807,1,1,1,0,30,0.25,5,10,3,E,1
808,0,0,0,0,0,0.25,5,5,0,A,0
808,0,0,0,0,0,0.25,5,5,0,B,0
808,0,0,0,0,0,0.25,5,5,0,C,0
808,0,0,0,0,0,0.25,5,5,0,D,0
808,0,0,0,0,0,0.25,5,5,0,E,0
809,0,0,1,0,30,0.25,3,5,0,A,1
809,0,0,1,0,30,0.25,3,5,0,B,0
809,0,0,1,0,30,0.25,3,5,0,C,0
809,0,0,1,0,30,0.25,3,5,0,D,1
809,0,0,1,0,30,0.25,3,5,0,E,0
810,1,1,1,0.2,30,0.25,5,5,4,A,1
810,1,1,1,0.2,30,0.25,5,5,4,B,1
810,1,1,1,0.2,30,0.25,5,5,4,C,1
810,1,1,1,0.2,30,0.25,5,5,4,D,1
810,1,1,1,0.2,30,0.25,5,5,4,E,1
811,1,1,1,0.2,0,0.1,3,10,4,A,1
811,1,1,1,0.2,0,0.1,3,10,4,B,0
811,1,1,1,0.2,0,0.1,3,10,4,C,1
811,1,1,1,0.2,0,0.1,3,10,4,D,1
811,1,1,1,0.2,0,0.1,3,10,4,E,1
812,1,1,0,0,0,0.25,5,10,1,A,0
812,1,1,0,0,0,0.25,5,10,1,B,0
812,1,1,0,0,0,0.25,5,10,1,C,0
812,1,1,0,0,0,0.25,5,10,1,D,0
812,1,1,0,0,0,0.25,5,10,1,E,0
813,0,0,0,0.2,30,0.1,3,5,0,A,0
813,0,0,0,0.2,30,0.1,3,5,0,B,0
813,0,0,0,0.2,30,0.1,3,5,0,C,0
813,0,0,0,0.2,30,0.1,3,5,0,D,0
813,0,0,0,0.2,30,0.1,3,5,0,E,0
814,1,0,1,0.2,30,0.25,3,10,3,A,1
814,1,0,1,0.2,30,0.25,3,10,3,B,0
814,1,0,1,0.2,30,0.25,3,10,3,C,0
814,1,0,1,0.2,30,0.25,3,10,3,D,1
814,1,0,1,0.2,30,0.25,3,10,3,E,0
815,1,1,1,0.2,0,0.25,5,5,1,A,1
815,1,1,1,0.2,0,0.25,5,5,1,B,1
815,1,1,1,0.2,0,0.25,5,5,1,C,0
815,1,1,1,0.2,0,0.25,5,5,1,D,1
815,1,1,1,0.2,0,0.25,5,5,1,E,1
816,0,1,0,0,0,0.1,5,10,0,A,1
816,0,1,0,0,0,0.1,5,10,0,B,0
816,0,1,0,0,0,0.1,5,10,0,C,0
816,0,1,0,0,0,0.1,5,10,0,D,0
816,0,1,0,0,0,0.1,5,10,0,E,1
817,0,1,1,0,30,0.25,3,5,0,A,1
817,0,1,1,0,30,0.25,3,5,0,B,1
817,0,1,1,0,30,0.25,3,5,0,C,1
817,0,1,1,0,30,0.25,3,5,0,D,1
817,0,1,1,0,30,0.25,3,5,0,E,1
818,1,1,0,0,30,0.1,5,5,1,A,1
818,1,1,0,0,30,0.1,5,5,1,B,0
818,1,1,0,0,30,0.1,5,5,1,C,0
818,1,1,0,0,30,0.1,5,5,1,D,1
818,1,1,0,0,30,0.1,5,5,1,E,0
819,1,1,1,0,0,0.25,5,5,5,A,1
819,1,1,1,0,0,0.25,5,5,5,B,1
819,1,1,1,0,0,0.25,5,5,5,C,1
819,1,1,1,0,0,0.25,5,5,5,D,1
819,1,1,1,0,0,0.25,5,5,5,E,1
820,1,1,1,0.2,0,0.25,5,10,5,A,1
820,1,1,1,0.2,0,0.25,5,10,5,B,1
820,1,1,1,0.2,0,0.25,5,10,5,C,1
820,1,1,1,0.2,0,0.25,5,10,5,D,1
820,1,1,1,0.2,0,0.25,5,10,5,E,1
821,1,0,1,0.2,30,0.25,3,5,1,A,1
821,1,0,1,0.2,30,0.25,3,5,1,B,0
821,1,0,1,0.2,30,0.25,3,5,1,C,0
821,1,0,1,0.2,30,0.25,3,5,1,D,1
821,1,0,1,0.2,30,0.25,3,5,1,E,0
822,0,0,0,0.2,0,0.1,5,10,0,A,0
822,0,0,0,0.2,0,0.1,5,10,0,B,0
822,0,0,0,0.2,0,0.1,5,10,0,C,0
822,0,0,0,0.2,0,0.1,5,10,0,D,0
